CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Day,Cases,Deaths,DeathsPerMillion,deathGrowthRate,deathGrowthRatePerMill,deathGrowthRatePerMillSmoothed,deathsSmoothed,deathsSmoothedPerMillion
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-19,-6,5,0,0.0,0.0,0.0,0.0,0.0,0.0
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-20,-5,7,0,0.0,-0.0455,0.0,-0.1517,0.0,0.0
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-21,-4,19,0,0.0,-0.0152,0.0,-0.0506,-0.0909,-0.3034
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-22,-3,32,0,0.0,0.1147,0.0,0.3829,-0.0303,-0.1011
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-23,-2,34,0,0.0,0.1104,0.0,0.3684,0.1385,0.4623
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-24,-1,43,0,0.0,0.2143,1.6687,0.7152,0.1905,0.6357
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-25,0,45,1,3.337449521075994,0.4286,1.6687,1.4303,0.5671,1.8927
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-26,1,61,1,3.337449521075994,0.4978,0.0,1.6615,1.0476,3.4964
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-27,2,67,1,3.337449521075994,0.6429,3.3374,2.1455,1.5628,5.2157
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-28,3,79,3,10.012348563227981,0.8896,3.3374,2.969,2.3333,7.7874
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-29,4,84,3,10.012348563227981,1.119,1.6687,3.7348,3.342,11.1537
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-30,5,92,4,13.349798084303975,1.119,5.0062,3.7348,4.5714,15.2569
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-03-31,6,99,6,20.024697126455962,0.8896,5.0062,2.969,5.5801,18.6233
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-01,7,107,7,23.362146647531954,0.7857,1.6687,2.6223,6.3506,21.195
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-02,8,124,7,23.362146647531954,0.6169,0.0,2.0588,7.1515,23.8678
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-03,9,134,7,23.362146647531954,0.29,1.6687,0.968,7.5844,25.3126
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-04,10,144,8,26.69959616860795,0.11,1.6687,0.3672,7.7316,25.8038
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-05,11,153,8,26.69959616860795,0.0862,0.0,0.2878,7.8045,26.047
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-06,12,158,8,26.69959616860795,0.1634,0.0,0.5454,7.904,26.3793
22660,"Fort Collins, CO",1663,72,299630.0,2711,2020-04-07,13,161,8,26.69959616860795,0.2273,0.0,0.7585,8.1313,27.1378
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-12,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-13,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-14,-10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-15,-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-16,-8,3,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-17,-7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-18,-6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-19,-5,6,0,0.0,-0.0455,0.0,-0.1041,0.0,0.0
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-20,-4,10,0,0.0,-0.1061,0.0,-0.2429,-0.0909,-0.2082
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-21,-3,12,0,0.0,0.0844,0.0,0.1933,-0.2121,-0.4857
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-22,-2,12,0,0.0,0.4307,0.0,0.9863,0.0779,0.1784
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-23,-1,19,0,0.0,0.6472,1.1449,1.482,0.6494,1.4869
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-24,0,21,1,2.289838612174614,0.7338,3.4348,1.6802,1.3723,3.1423
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-25,1,25,3,6.869515836523842,0.6905,2.2898,1.5811,2.1169,4.8473
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-26,2,27,3,6.869515836523842,0.5173,0.0,1.1846,2.7532,6.3045
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-27,3,34,3,6.869515836523842,0.0779,0.0,0.1784,3.1515,7.2165
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-28,4,47,3,6.869515836523842,-0.1212,0.0,-0.2776,2.9091,6.6613
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-29,5,48,3,6.869515836523842,0.2078,0.0,0.4758,2.9091,6.6613
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-30,6,51,3,6.869515836523842,0.5887,0.0,1.3481,3.3247,7.613
44180,"Springfield, MO",934,69,436712.0,1434,2020-03-31,7,62,3,6.869515836523842,0.8485,3.4348,1.9429,4.0866,9.3576
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-01,8,64,6,13.739031673047684,0.9351,3.4348,2.1411,5.0216,11.4988
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-02,9,68,6,13.739031673047684,0.8485,1.1449,1.9429,5.9567,13.6399
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-03,10,75,7,16.028870285222297,0.5498,1.1449,1.2589,6.7186,15.3845
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-04,11,81,7,16.028870285222297,0.2284,0.0,0.5229,7.0563,16.1577
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-05,12,80,7,16.028870285222297,0.0249,0.0,0.057,7.1753,16.4303
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-06,13,86,7,16.028870285222297,-0.1483,0.0,-0.3395,7.1061,16.2717
44180,"Springfield, MO",934,69,436712.0,1434,2020-04-07,14,89,7,16.028870285222297,-0.2273,0.0,-0.5204,6.8788,15.7513
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-13,-14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-14,-13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-15,-12,10,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-16,-11,13,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-17,-10,21,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-18,-9,30,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-19,-8,37,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-20,-7,40,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-21,-6,50,0,0.0,0.0,0.0,0.0,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-22,-5,67,0,0.0,-0.0455,0.0,-0.0884,0.0,0.0
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-23,-4,81,0,0.0,-0.0152,0.0,-0.0295,-0.0909,-0.1768
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-24,-3,93,0,0.0,0.0693,0.0,0.1347,-0.0303,-0.0589
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-25,-2,114,0,0.0,0.1407,0.0,0.2737,0.0476,0.0926
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-26,-1,121,0,0.0,0.2987,0.9726,0.581,0.2511,0.4884
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-27,0,129,1,1.945154425809865,0.4545,0.9726,0.8842,0.645,1.2547
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-28,1,163,1,1.945154425809865,0.7316,0.9726,1.4231,1.1602,2.2567
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-29,2,196,2,3.89030885161973,0.9437,1.9452,1.8357,2.1082,4.1008
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-30,3,214,3,5.835463277429595,1.0022,1.9452,1.9494,3.0476,5.9281
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-03-31,4,235,4,7.78061770323946,1.2186,2.9177,2.3704,4.1126,7.9996
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-01,5,267,6,11.67092655485919,1.3074,1.9452,2.543,5.4848,10.6689
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-02,6,288,6,11.67092655485919,1.0563,1.9452,2.0546,6.7273,13.0856
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-03,7,323,8,15.56123540647892,0.8236,2.9177,1.602,7.5974,14.7781
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-04,8,339,9,17.506389832288786,0.7486,0.9726,1.4561,8.3745,16.2896
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-05,9,352,9,17.506389832288786,0.7193,0.0,1.3992,9.0945,17.6902
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-06,10,370,9,17.506389832288786,0.7457,1.9452,1.4504,9.8131,19.0881
38860,"Portland-South Portland, ME",3937,69,514098.0,1471,2020-04-07,11,381,11,21.396698683908514,0.7727,3.8903,1.5031,10.5859,20.5911
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-11,-17,1,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-12,-16,2,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-13,-15,5,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-14,-14,8,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-15,-13,12,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-16,-12,16,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-17,-11,16,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-18,-10,19,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-19,-9,24,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-20,-8,29,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-21,-7,39,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-22,-6,41,0,0.0,0.0,0.0,0.0,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-23,-5,45,0,0.0,-0.0455,0.0,-0.0512,0.0,0.0
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-24,-4,50,0,0.0,-0.0152,0.0,-0.0171,-0.0909,-0.1025
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-25,-3,56,0,0.0,0.0238,0.0,0.0268,-0.0303,-0.0342
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-26,-2,65,0,0.0,0.1255,0.0,0.1415,-0.0433,-0.0488
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-27,-1,98,0,0.0,0.4134,0.5636,0.466,0.2208,0.2489
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-28,0,109,1,1.1272978557667486,0.7013,0.5636,0.7906,0.7835,0.8833
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-29,1,121,1,1.1272978557667486,0.855,1.1273,0.9638,1.6234,1.83
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-30,2,148,3,3.3818935673002457,1.119,1.6909,1.2615,2.4935,2.8109
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-03-31,3,166,4,4.509191423066994,1.4221,1.1273,1.6031,3.8615,4.353
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-01,4,188,5,5.636489278833743,1.4784,1.1273,1.6665,5.3377,6.0171
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-02,5,211,6,6.763787134600491,1.2186,2.2546,1.3737,6.8182,7.6861
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-03,6,276,9,10.145680701900737,0.9513,1.6909,1.0724,7.7749,8.7646
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-04,7,305,9,10.145680701900737,0.8059,0.0,0.9085,8.7208,9.8309
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-05,8,362,9,10.145680701900737,0.4856,0.0,0.5474,9.3867,10.5816
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-06,9,389,9,10.145680701900737,0.0844,0.5636,0.0952,9.6919,10.9257
10740,"Albuquerque, NM",3250,66,887077.0,3518,2020-04-07,10,449,10,11.272978557667486,-0.1364,1.1273,-0.1537,9.5556,10.772
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-10,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-11,-11,2,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-12,-10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-13,-9,5,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-14,-8,5,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-15,-7,5,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-16,-6,5,0,0.0,0.0,0.0,0.0,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-17,-5,10,0,0.0,-0.0455,0.0,-0.0552,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-18,-4,13,0,0.0,-0.0152,0.0,-0.0184,-0.0909,-0.1104
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-19,-3,19,0,0.0,0.1147,0.0,0.1393,-0.0303,-0.0368
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-20,-2,19,0,0.0,0.2013,0.0,0.2445,0.1385,0.1683
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-21,-1,26,0,0.0,0.2446,0.6073,0.2971,0.3723,0.4522
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-22,0,30,1,1.2145975188201885,0.1537,0.6073,0.1867,0.6277,0.7624
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-23,1,35,1,1.2145975188201885,0.171,0.0,0.2077,0.6797,0.8255
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-24,2,39,1,1.2145975188201885,0.2987,0.0,0.3628,0.9697,1.1778
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-25,3,50,1,1.2145975188201885,0.3723,0.0,0.4522,1.2771,1.5511
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-26,4,61,1,1.2145975188201885,0.513,1.2146,0.6231,1.7143,2.0822
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-27,5,83,3,3.6437925564605655,0.6753,1.2146,0.8202,2.303,2.7973
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-28,6,98,3,3.6437925564605655,0.7165,0.6073,0.8702,3.0649,3.7227
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-29,7,109,4,4.858390075280754,0.6602,0.6073,0.8018,3.7359,4.5377
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-30,8,126,4,4.858390075280754,0.5303,0.6073,0.6441,4.3853,5.3264
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-03-31,9,149,5,6.072987594100943,0.4697,0.6073,0.5705,4.7965,5.8259
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-01,10,160,5,6.072987594100943,0.4307,0.6073,0.5232,5.3247,6.4673
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-02,11,177,6,7.287585112921131,0.3139,0.6073,0.3812,5.658,6.8722
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-03,12,189,6,7.287585112921131,0.1894,0.0,0.23,5.9524,7.2297
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-04,13,203,6,7.287585112921131,0.0451,0.0,0.0548,6.0368,7.3323
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-05,14,221,6,7.287585112921131,-0.0133,0.0,-0.0162,6.0426,7.3393
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-06,15,226,6,7.287585112921131,-0.0314,0.0,-0.0381,6.0101,7.2999
37100,"Oxnard-Thousand Oaks-Ventura, CA",2311,65,823318.0,5542,2020-04-07,16,243,6,7.287585112921131,-0.0303,0.0,-0.0368,5.9798,7.263
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-08,-13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-09,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-10,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-11,-10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-12,-9,3,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-13,-8,3,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-14,-7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-15,-6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-16,-5,4,0,0.0,-0.0455,0.0,-0.1163,0.0,0.0
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-17,-4,5,0,0.0,-0.0152,0.0,-0.0388,-0.0909,-0.2327
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-18,-3,9,0,0.0,0.1147,0.0,0.2936,-0.0303,-0.0776
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-19,-2,14,0,0.0,0.2013,0.0,0.5152,0.1385,0.3545
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-20,-1,18,0,0.0,0.1991,1.2796,0.5096,0.3723,0.9528
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-21,0,20,1,2.559259657366317,0.2294,1.2796,0.5872,0.5368,1.3738
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-22,1,23,1,2.559259657366317,0.2706,0.0,0.6924,0.8312,2.1272
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-23,2,33,1,2.559259657366317,0.3009,0.0,0.77,1.0779,2.7587
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-24,3,35,1,2.559259657366317,0.3442,1.2796,0.8808,1.4329,3.6672
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-25,4,46,2,5.118519314732634,0.4004,1.2796,1.0248,1.7662,4.5203
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-26,5,63,2,5.118519314732634,0.4459,1.2796,1.1411,2.2338,5.7168
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-27,6,93,3,7.6777789720989515,0.3593,1.2796,0.9196,2.658,6.8025
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-28,7,105,3,7.6777789720989515,0.1407,0.0,0.3601,2.9524,7.5559
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-29,8,122,3,7.6777789720989515,0.0087,0.0,0.0222,2.9394,7.5227
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-30,9,138,3,7.6777789720989515,0.039,0.0,0.0997,2.9697,7.6002
41420,"Salem, OR",2364,64,390738.0,2958,2020-03-31,10,159,3,7.6777789720989515,0.2554,0.0,0.6537,3.0173,7.7221
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-01,11,169,3,7.6777789720989515,0.5152,1.2796,1.3184,3.4805,8.9076
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-02,12,182,4,10.237038629465268,0.539,2.5593,1.3793,4.0476,10.3589
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-03,13,198,5,12.796298286831586,0.6461,2.5593,1.6535,4.5584,11.6662
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-04,14,210,6,15.355557944197903,0.9138,1.2796,2.3386,5.3398,13.666
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-05,15,222,6,15.355557944197903,1.2114,1.2796,3.1003,6.386,16.3434
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-06,16,235,7,17.91481760156422,1.5747,5.1185,4.03,7.7626,19.8666
41420,"Salem, OR",2364,64,390738.0,2958,2020-04-07,17,243,10,25.592596573663172,1.7727,7.6778,4.5369,9.5354,24.4034
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-12,-12,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-13,-11,6,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-14,-10,7,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-15,-9,9,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-16,-8,11,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-17,-7,11,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-18,-6,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-19,-5,21,0,0.0,-0.0455,0.0,-0.065,0.0,0.0
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-20,-4,26,0,0.0,-0.0152,0.0,-0.0217,-0.0909,-0.1299
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-21,-3,31,0,0.0,0.1147,0.0,0.1639,-0.0303,-0.0433
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-22,-2,61,0,0.0,0.2013,0.0,0.2877,0.1385,0.198
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-23,-1,63,0,0.0,0.1991,0.7145,0.2846,0.3723,0.532
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-24,0,88,1,1.4290675191530775,0.2294,0.7145,0.3279,0.5368,0.7671
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-25,1,109,1,1.4290675191530775,0.2706,0.0,0.3867,0.8312,1.1878
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-26,2,118,1,1.4290675191530775,0.3009,0.0,0.43,1.0779,1.5404
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-27,3,128,1,1.4290675191530775,0.2987,0.7145,0.4269,1.4329,2.0477
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-28,4,132,2,2.858135038306155,0.2944,0.7145,0.4207,1.6753,2.3942
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-29,5,138,2,2.858135038306155,0.5303,0.7145,0.7578,2.0216,2.8891
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-30,6,151,3,4.287202557459232,0.7446,0.7145,1.0641,2.7359,3.9098
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-03-31,7,161,3,4.287202557459232,0.7727,0.7145,1.1043,3.5108,5.0172
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-01,8,174,4,5.71627007661231,0.9481,2.1436,1.3548,4.2814,6.1184
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-02,9,200,6,8.574405114918465,0.9156,1.4291,1.3084,5.4069,7.7269
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-03,10,219,6,8.574405114918465,0.7338,0.7145,1.0486,6.1126,8.7353
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-04,11,220,7,10.003472634071542,0.7157,1.4291,1.0228,6.8745,9.8241
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-05,12,260,8,11.43254015322462,0.6108,0.0,0.8728,7.544,10.7809
30780,"Little Rock-North Little Rock-Conway, AR",2946,61,699757.0,1404,2020-04-06,13,285,7,10.003472634071542,0.4805,0.7145,0.6867,8.096,11.5697
